,time,meanWaitTime,action,dispersion,headwaySD,disperion
1612,31164.0,293.2857142857143,No action,,960.3085550847468,26.821057288210586
1613,31170.0,273.1923076923077,No action,,963.5085270982269,25.835655828356572
1614,31201.0,265.1333333333333,No action,,965.5122662130932,25.806328972380662
1615,31210.0,274.1333333333333,No action,,965.375474210616,25.758922558922546
1616,31211.0,275.1333333333333,No action,,965.5225162374219,25.758922558922546
1617,31221.0,285.1333333333333,No action,,965.7488642474411,24.85539808733724
1618,31225.0,279.83870967741933,No action,,965.9223839245365,24.85539808733724
1619,31227.0,281.83870967741933,No action,,965.8441622285313,24.828904428904423
1620,31230.0,259.82758620689657,No action,,967.3187906964256,24.99044289044288
1621,31241.0,226.3448275862069,No action,,963.6285307119452,23.826173826173836
1622,31275.0,260.07142857142856,No action,,956.0108640675544,23.57114624505929
1623,31279.0,264.07142857142856,No action,,956.5909809063659,23.57114624505929
1624,31282.0,251.77777777777777,No action,,957.3173692347142,23.604848484848468
1625,31290.0,242.69230769230768,No action,,958.9069766266423,23.48848484848483
1626,31292.0,235.7037037037037,No action,,959.3869157020316,23.48848484848483
1627,31297.0,236.96153846153845,No action,,960.1657923781662,22.434195974341968
1628,31298.0,237.96153846153845,No action,,960.4864218940585,21.9413992869875
1629,31327.0,257.22222222222223,No action,,963.2808074051537,21.844767376365862
1630,31338.0,268.22222222222223,No action,,966.9538218330127,21.157439052175892
1631,31357.0,292.11538461538464,No action,,964.7733153033035,21.111338100102124
1632,31387.0,306.3076923076923,No action,,965.9160948284812,20.983265490728176
1633,31407.0,326.3076923076923,No action,,966.1354712454629,20.976987924356347
1634,31415.0,322.14814814814815,No action,,965.7398356561134,20.91686678101771
1635,31422.0,301.0740740740741,No action,,967.3154985941965,20.879243563454093
1636,31431.0,289.8076923076923,No action,,970.1367374050643,21.628192032686393
1637,31446.0,304.8076923076923,No action,,970.1485211343598,21.62360446570973
1638,31485.0,315.1111111111111,No action,,970.3966436570314,21.38625056535504
1639,31491.0,309.82142857142856,No action,,972.1354349291319,20.961950330371383
1640,31502.0,307.5,No action,,973.1597341066109,21.133810010214486
1641,31506.0,311.5,No action,,973.1576630129872,21.133810010214486
1642,31520.0,314.9230769230769,No action,,973.3129926723815,21.138447673763633
1643,31538.0,320.77777777777777,No action,,970.3042055679281,21.38849165815456
1644,31546.0,315.962962962963,No action,,972.9871924030691,20.771747897223165
1645,31549.0,318.962962962963,No action,,974.0035550157955,20.771747897223165
1646,31553.0,321.7692307692308,No action,,974.488205482132,20.661198450672135
1647,31561.0,300.15384615384613,No action,,975.9671476565608,20.5345590738849
1648,31578.0,288.96153846153845,No action,,986.3213498100184,20.131961120640348
1649,31584.0,289.16,No action,,986.9849188842062,20.131961120640348
1650,31611.0,316.16,No action,,985.4298656741618,20.15909090909091
1651,31613.0,318.16,No action,,985.2720771201888,20.15909090909091
1652,31628.0,296.38461538461536,No action,,987.9222449590732,20.6107570166611
1653,31632.0,300.38461538461536,No action,,987.2189008126454,20.6107570166611
1654,31637.0,294.14814814814815,No action,,985.5368276638798,20.736960684916053
1655,31645.0,296.3333333333333,No action,,984.6323243840999,20.60336700336699
1656,31651.0,302.3333333333333,No action,,986.7777873076202,20.219952332311863
1657,31652.0,303.3333333333333,No action,,987.1861959315964,20.104807473228526
1658,31669.0,317.53846153846155,No action,,990.2451766846261,19.757575757575758
1659,31695.0,321.61538461538464,No action,,993.0609512128445,19.729534147444593
1660,31699.0,313.6666666666667,No action,,992.9906733065799,19.729534147444593
1661,31704.0,330.8,No action,,992.0163038057303,19.696068491607505
1662,31709.0,323.03846153846155,No action,,991.8728712975533,19.696068491607505
1663,31740.0,337.8076923076923,No action,,1002.171534786026,18.62551716426257
1664,31742.0,339.8076923076923,No action,,1001.9572741837762,18.62551716426257
1665,31746.0,337.16,No action,,1002.2726822719123,18.157035034358437
1666,31767.0,358.16,No action,,979.6674627296997,18.184758028041607
1667,31768.0,359.16,No action,,979.7889366547475,18.184758028041607
1668,31799.0,339.13793103448273,No action,,987.9804488085804,18.739957716701884
1669,31807.0,335.8,No action,,988.558561448754,18.745195142082313
1670,31814.0,308.6774193548387,No action,,990.6923042463351,19.282750582750577
1671,31825.0,319.6774193548387,No action,,994.8201872239619,19.174066243833668
1672,31836.0,316.65625,No action,,994.0206381415273,19.05885105885108
1673,31838.0,318.65625,No action,,994.0636572954547,19.05885105885108
1674,31842.0,322.65625,No action,,992.6625735716439,19.096546863988703
1675,31843.0,322.96774193548384,No action,,992.4837898717161,18.859673659673657
1676,31844.0,323.96774193548384,No action,,992.3888820052324,18.859673659673657
1677,31858.0,313.3,No action,,1008.9543139047754,20.13488266119845
1678,31859.0,314.3,No action,,1008.9555076603316,20.13488266119845
1679,31865.0,316.60714285714283,No action,,1011.8736965708447,19.82989748789003
1680,31874.0,318.8888888888889,No action,,1031.053141756137,19.52818753573469
1681,31883.0,293.17857142857144,No action,,1035.7900301870975,19.54089769879244
1682,31887.0,297.17857142857144,No action,,1035.1578193169616,19.54089769879244
1683,31888.0,307.18518518518516,No action,,1034.7678403020132,19.41096356826692
1684,31892.0,295.9642857142857,No action,,1067.0663891716572,19.378787878787875
1685,31934.0,304.2857142857143,No action,,1064.6356448836789,19.247811447811443
1686,31937.0,307.2857142857143,No action,,1064.766216792167,19.247811447811443
1687,31940.0,310.2857142857143,No action,,1065.4346831424432,19.274310266847575
1688,31946.0,316.48148148148147,No action,,1067.8592143774952,18.90177244139507
1689,31950.0,320.48148148148147,No action,,1069.0586794002938,18.90177244139507
1690,31953.0,302.53846153846155,No action,,1070.0124095456422,18.480453388850336
1691,31967.0,302.7916666666667,No action,,1072.7317784292698,18.065355042966974
1692,31970.0,305.7916666666667,No action,,1073.8740712278461,18.065355042966974
1693,32015.0,317.4166666666667,No action,,1081.5288138263338,18.759278175008493
1694,32016.0,318.4166666666667,No action,,1081.5547847339196,18.759278175008493
1695,32020.0,307.75,No action,,1083.9830554762996,18.67729534147444
1696,32034.0,321.75,No action,,1088.5287148919974,18.143939393939394
1697,32045.0,330.6521739130435,No action,,1136.1220894616233,18.127363864205968
1698,32050.0,335.6521739130435,No action,,1186.818003046394,18.127363864205968
1699,32064.0,353.54545454545456,No action,,1206.7635749669103,18.09728867623604
1700,32080.0,360.8636363636364,No action,,1206.0373654938685,18.002723867892396
1701,32097.0,361.7826086956522,No action,,1204.6044137151794,17.615854361101505
1702,32116.0,380.7826086956522,No action,,1204.08559128217,17.648392320148044
1703,32117.0,381.7826086956522,No action,,1203.9953485194376,17.648392320148044
1704,32129.0,393.7826086956522,No action,,1204.444643436026,17.5306553911205
1705,32137.0,401.7826086956522,No action,,1202.9639838597593,17.640136776323555
1706,32146.0,399.45454545454544,No action,,1200.992095429631,17.475839475839486
1707,32153.0,410.23809523809524,No action,,1181.6844006747783,17.5123650296064
1708,32164.0,388.0,No action,,1184.540058950395,17.54152209114041
1709,32175.0,387.15,No action,,1187.1618684730322,17.418454204971052
1710,32176.0,388.15,No action,,1187.4109986657018,17.418454204971052
1711,32183.0,395.15,No action,,1185.2286863245347,17.106348657679455
1712,32188.0,400.15,No action,,1151.3303798259835,17.106348657679455
1713,32198.0,355.6,No action,,1191.6114605155149,17.060606060606062
1714,32234.0,342.4782608695652,No action,,1190.429155607292,17.098571926158133
1715,32253.0,346.75,No action,,1191.3899497755733,16.89044289044288
1716,32254.0,347.75,No action,,1191.5093547600552,16.89044289044288
1717,32269.0,362.75,No action,,1190.2317959651712,16.83617424242424
1718,32272.0,365.75,No action,,1189.773177571034,16.83617424242424
1719,32285.0,373.2608695652174,No action,,1184.596718348978,16.73452673452674
1720,32286.0,374.2608695652174,No action,,1184.3196029366482,16.73452673452674
1721,32290.0,343.8181818181818,No action,,1185.1830766368817,16.759673659673652
1722,32303.0,336.4761904761905,No action,,1186.3861529333697,16.604447516995048
1723,32315.0,315.85714285714283,No action,,1189.0769617264314,16.614979988564894
1724,32317.0,317.85714285714283,No action,,1189.7184048552997,16.614979988564894
1725,32327.0,327.23809523809524,No action,,1150.0889145807253,16.47970047970048
1726,32329.0,329.23809523809524,No action,,1150.6367482355947,16.47970047970048
1727,32332.0,332.23809523809524,No action,,1151.7203829211373,16.409982174688054
1728,32342.0,299.9583333333333,No action,,1150.3736849723948,16.64558629776021
1729,32344.0,301.9583333333333,No action,,1150.138619527369,16.64558629776021
1730,32361.0,308.5652173913044,No action,,1128.328328620519,16.286051173210716
1731,32369.0,304.1363636363636,No action,,1125.6607578395465,15.621212121212121
1732,32372.0,293.8695652173913,No action,,1124.8636379903348,15.621212121212121
1733,32376.0,297.8695652173913,No action,,1125.407052457597,15.678926671293084
1734,32405.0,302.24,No action,,1122.404678313935,15.313601127554621
1735,32409.0,306.24,No action,,1122.5015956296531,15.313601127554621
1736,32419.0,307.48,No action,,1120.864693324208,15.17468117468117
1737,32427.0,306.25,No action,,1122.9455112392557,15.344289044289036
1738,32442.0,272.34615384615387,No action,,1127.8911110683403,15.39648392320148
1739,32445.0,275.34615384615387,No action,,1128.1277997337424,15.39648392320148
1740,32451.0,291.4166666666667,No action,,1129.8222267455815,15.39648392320148
1741,32457.0,297.4166666666667,No action,,1130.0766248173024,15.414376321353066
1742,32466.0,294.32,No action,,1131.859201634789,15.413903743315506
1743,32473.0,289.8076923076923,No action,,1156.061374877763,15.309617918313576
1744,32493.0,320.96,No action,,1158.0329335545955,15.309617918313576
1745,32497.0,324.96,No action,,1158.8151972705352,15.268398268398272
1746,32502.0,329.96,No action,,1161.0870097126528,15.268398268398272
1747,32510.0,326.4583333333333,No action,,1162.7557436960585,15.395382395382398
1748,32517.0,344.5652173913044,No action,,1161.455104087126,15.441748158879637
1749,32529.0,356.1363636363636,No action,,1158.2811201022992,15.379509379509381
1750,32531.0,358.1363636363636,No action,,1158.2516941546,15.379509379509381
1751,32537.0,348.3478260869565,No action,,1157.346535141385,15.224242424242425
1752,32547.0,344.6818181818182,No action,,1156.6804835097066,15.070549242424233
1753,32554.0,360.5238095238095,No action,,1153.0878977691523,14.87949260042284
1754,32563.0,353.0,No action,,1152.8662163740019,15.07468384633739
1755,32568.0,342.6521739130435,No action,,1155.0190975880832,15.07468384633739
1756,32587.0,314.30434782608694,No action,,1159.281019825806,15.183135704874838
1757,32593.0,280.3478260869565,No action,,1160.5795156441452,15.142082301615382
1758,32600.0,287.3478260869565,No action,,1161.0638568177355,15.133049242424233
1759,32607.0,294.3478260869565,No action,,1157.4536828796865,15.139393939393939
1760,32618.0,259.38461538461536,No action,,1159.0201225629442,16.221212121212115
1761,32626.0,267.38461538461536,No action,,1163.8496372311727,16.9064558629776
1762,32647.0,268.42857142857144,No action,,1169.0754512853496,16.86363636363636
1763,32659.0,280.42857142857144,No action,,1171.7007375990147,16.816242424242425
1764,32665.0,275.7037037037037,No action,,1172.6533893126914,16.879509379509376
1765,32675.0,279.0,No action,,1176.798609583428,16.416242424242427
1766,32680.0,281.68,No action,,1176.6505382631042,16.358082820234216
1767,32682.0,283.68,No action,,1175.8727566775335,16.358082820234216
1768,32697.0,299.2083333333333,No action,,1179.9068790973374,15.920242424242428
1769,32704.0,305.0,No action,,1181.5712733031862,15.967644573222264
1770,32705.0,306.0,No action,,1181.7439461683425,15.967644573222264
1771,32717.0,287.7391304347826,No action,,1181.3545111140843,16.02482657904345
1772,32724.0,299.59090909090907,No action,,1181.9013617157073,15.968242424242426
1773,32733.0,275.90909090909093,No action,,1184.4492180684322,15.952537422416944
1774,32755.0,291.09090909090907,No action,,1185.8552585019247,15.952537422416944
1775,32757.0,293.09090909090907,No action,,1185.9728869555436,15.952537422416944
1776,32760.0,275.59090909090907,No action,,1184.6651825934564,15.97474747474748
1777,32766.0,266.3636363636364,No action,,1181.6435587141707,15.76844138597127
1778,32816.0,254.75,No action,,1179.6829780280086,15.792242424242428
1779,32828.0,254.14814814814815,No action,,1181.6372482781358,15.799926980649873
1780,32840.0,266.14814814814815,No action,,1180.2761555328107,15.806649490860018
1781,32859.0,275.3703703703704,No action,,1181.3323254002673,15.671412924424974
1782,32860.0,276.3703703703704,No action,,1181.4740795220528,15.671412924424974
1783,32867.0,265.9230769230769,No action,,1184.9783482495168,15.768441385971267
1784,32878.0,276.9230769230769,No action,,1187.7614752615018,15.840087623220155
1785,32887.0,285.9230769230769,No action,,1188.7359573288516,15.904203323558166
1786,32890.0,288.9230769230769,No action,,1188.169539658474,15.904203323558166
1787,32898.0,297.36,No action,,1187.9810257098884,15.325942350332596
1788,32912.0,299.5,No action,,1187.5721191169005,15.339022881880025
1789,32925.0,312.32,No action,,1189.3152671391165,15.293422025129344
1790,32936.0,300.0,No action,,1157.1330285275747,14.964585615188028
1791,32938.0,302.0,No action,,1157.8493469767302,14.964585615188028
1792,32945.0,297.6296296296296,No action,,1159.8169522962426,14.830007390983003
1793,32949.0,301.6296296296296,No action,,1159.7926631394434,14.830007390983003
1794,32951.0,303.6296296296296,No action,,1158.71749647016,14.860158966716337
1795,32954.0,295.7857142857143,No action,,1157.6710240274908,14.846240179573519
1796,32969.0,298.14814814814815,No action,,1156.7106660264337,14.769995032290108
1797,32988.0,309.46153846153845,No action,,1124.716422631552,15.208242424242426
1798,32995.0,316.46153846153845,No action,,1126.901788906365,14.567783094098885
1799,33006.0,338.36,No action,,1128.753069369623,14.509042033235582
1800,33023.0,355.36,No action,,1129.1873005704147,14.48060370239359
1801,33034.0,339.5925925925926,No action,,1125.1726818289192,14.55499880696731
1802,33060.0,344.81481481481484,No action,,1124.6306246418612,14.55499880696731
1803,33062.0,346.81481481481484,No action,,1124.5157595118126,14.55499880696731
1804,33069.0,357.61538461538464,No action,,1128.4635079385257,14.421140539250777
1805,33072.0,360.61538461538464,No action,,1129.2961931314587,14.421140539250777
1806,33073.0,361.61538461538464,No action,,1129.6326204117124,14.421140539250777
1807,33081.0,382.4,No action,,1130.0626086769225,14.678396871945262
1808,33084.0,385.4,No action,,1130.108791036732,14.678396871945262
1809,33087.0,346.76,No action,,1131.0601270264794,14.740447957839265
1810,33094.0,336.28,No action,,1134.5298492477377,14.457040998217467
1811,33099.0,324.1666666666667,No action,,1136.740975122058,14.480603702393593
1812,33112.0,320.17391304347825,No action,,1144.9004957948891,16.26781017724414
1813,33114.0,308.8333333333333,No action,,1146.0054676430852,16.26781017724414
1814,33124.0,274.64,No action,,1150.5506664698573,16.33573470554603
1815,33127.0,267.03846153846155,No action,,1151.7892270821194,16.33573470554603
1816,33131.0,271.03846153846155,No action,,1152.1895022815113,16.303030303030305
1817,33154.0,276.72,No action,,1153.748687124008,15.550829045168674
1818,33184.0,275.07142857142856,No action,,1151.939339372248,15.590909090909092
1819,33193.0,284.07142857142856,No action,,1152.5451748736104,15.577831547413307
1820,33195.0,286.07142857142856,No action,,1152.6029820464223,15.577831547413307
1821,33203.0,283.38461538461536,No action,,1151.6256288995269,15.575757575757576
1822,33210.0,282.72,No action,,1153.5989152679356,15.909318751424015
1823,33227.0,273.56,No action,,1149.903306188389,15.776808677177682
1824,33228.0,274.56,No action,,1149.517934888141,15.776808677177682
1825,33233.0,261.28,No action,,1149.678511094503,15.961310522196134
1826,33235.0,263.28,No action,,1149.9767895494344,15.961310522196134
1827,33242.0,260.11538461538464,No action,,1151.7243485593365,15.819093187514241
1828,33250.0,258.3703703703704,No action,,1154.477806089246,15.82252715837622
1829,33256.0,274.11538461538464,No action,,1152.7178059746172,15.781499202551831
1830,33260.0,276.16,No action,,1152.034184880643,15.688117126319376
1831,33293.0,287.7037037037037,No action,,1151.7010075496275,15.946969696969697
1832,33299.0,292.44444444444446,No action,,1153.5049003397617,15.956809474050853
1833,33301.0,284.0,No action,,1154.0946520850762,16.075934441693203
1834,33302.0,285.0,No action,,1154.311231358913,16.12523674242424
1835,33317.0,287.22222222222223,No action,,1163.5283040241995,15.625864948699594
1836,33323.0,293.22222222222223,No action,,1165.3289047927892,15.672823856090789
1837,33335.0,294.64285714285717,No action,,1167.7102542447371,16.009042033235584
1838,33365.0,315.92857142857144,No action,,1167.729216771504,16.008410636982067
1839,33371.0,328.6666666666667,No action,,1166.2447754069358,16.008410636982067
1840,33373.0,308.0,No action,,1134.080236781252,16.008410636982067
1841,33374.0,309.0,No action,,1133.9695859961737,16.008410636982067
1842,33382.0,312.85185185185185,No action,,1153.1805949058084,17.216573902288193
1843,33392.0,298.6666666666667,No action,,1151.7233841351137,17.057429130009773
1844,33399.0,300.61538461538464,No action,,1148.0784050204616,16.9324571011318
1845,33400.0,301.61538461538464,No action,,1147.7626071323507,16.9324571011318
1846,33419.0,318.84615384615387,No action,,1204.81692253966,17.016999260901702
1847,33427.0,307.96153846153845,No action,,1204.8594621111208,17.134584713532085
1848,33430.0,310.96153846153845,No action,,1204.31661612582,17.134584713532085
1849,33436.0,291.61538461538464,No action,,1202.6794567480538,17.130009775171064
1850,33450.0,305.61538461538464,No action,,1205.2332946943163,16.940252729726417
1851,33481.0,313.0357142857143,No action,,1202.1115233305302,17.02512934220252
1852,33485.0,317.0357142857143,No action,,1202.0416158709413,17.02512934220252
1853,33490.0,327.8888888888889,No action,,1202.7291943886858,16.906369820655534
1854,33493.0,330.8888888888889,No action,,1204.1155794858612,16.906369820655534
1855,33497.0,323.0357142857143,No action,,1206.4620825763016,17.51056786350904
1856,33502.0,307.25925925925924,No action,,1208.6413771194868,17.598579941676178
1857,33504.0,292.65384615384613,No action,,1209.5606338890818,17.98071625344352
1858,33519.0,270.88461538461536,No action,,1214.9748855373327,18.218939393939387
1859,33534.0,266.35714285714283,No action,,1214.6971995962008,18.1927222010904
1860,33545.0,277.35714285714283,No action,,1216.107834278768,18.216450216450216
1861,33552.0,293.44444444444446,No action,,1216.0873407768654,18.25700038358267
1862,33565.0,285.6551724137931,No action,,1216.07239029996,18.39085772984078
1863,33577.0,281.0,No action,,1222.203071839666,18.39085772984078
1864,33586.0,293.39285714285717,No action,,1213.3227027287915,18.431979368149584
1865,33588.0,295.39285714285717,No action,,1213.323737305778,18.431979368149584
1866,33612.0,302.5769230769231,No action,,1214.1660613500135,18.383582662063677
1867,33623.0,313.5769230769231,No action,,1213.5425493078978,18.55866355866355
1868,33629.0,321.6,No action,,1212.2243134881976,18.568823831535695
1869,33632.0,324.6,No action,,1211.232591309309,18.568823831535695
1870,33647.0,323.68,No action,,1215.2780668250937,17.815073815073813
1871,33656.0,308.25925925925924,No action,,1214.8637787649038,17.673299518793083
1872,33675.0,308.65384615384613,No action,,1216.9889888661573,17.874902874902872
1873,33692.0,309.34615384615387,No action,,1212.87398056425,17.89973812196034
1874,33706.0,299.5925925925926,No action,,1207.54589783229,17.82881880024738
1875,33724.0,291.5,No action,,1214.641461193669,17.494706097115728
1876,33732.0,287.7037037037037,No action,,1214.4948082395435,17.378003138959315
1877,33743.0,303.03846153846155,No action,,1215.0961353974249,17.378003138959315
1878,33747.0,302.65384615384613,No action,,1211.9139923124665,17.027439751849204
1879,33748.0,298.61538461538464,No action,,1211.3992933265522,16.836174242424242
1880,33765.0,265.61538461538464,No action,,1214.3930082643087,15.882873680626492
1881,33786.0,283.52,No action,,1216.6572900346955,15.919116818745069
1882,33792.0,268.2962962962963,No action,,1216.8823313151288,15.886250565355041
1883,33800.0,276.2962962962963,No action,,1216.1355549515408,15.94691273638642
1884,33811.0,277.35714285714283,No action,,1216.1273683925626,15.97347055460263
1885,33831.0,297.35714285714283,No action,,1215.6523214421134,15.946969696969697
1886,33832.0,298.35714285714283,No action,,1215.623181032474,15.946969696969697
1887,33834.0,300.35714285714283,No action,,1215.6983577053136,15.946969696969697
1888,33839.0,309.8076923076923,No action,,1215.9208481524445,15.928187535734711
1889,33847.0,303.24,No action,,1214.010949804419,16.234373252823445
1890,33856.0,289.6666666666667,No action,,1210.9603723219009,15.473228525860106
1891,33862.0,295.8076923076923,No action,,1207.6145180313745,15.550429669832651
1892,33864.0,297.8076923076923,No action,,1206.2276547841875,15.550429669832651
1893,33888.0,307.84,No action,,1201.3489755430426,15.683754841649579
1894,33901.0,308.61538461538464,No action,,1202.2529863578445,15.757575757575758
1895,33920.0,315.74074074074076,No action,,1201.269529301259,15.72472819801064
1896,33921.0,316.74074074074076,No action,,1201.3577304704418,15.72472819801064
1897,33922.0,317.74074074074076,No action,,1201.5956959587188,15.72472819801064
1898,33931.0,290.38461538461536,No action,,1207.6206884327196,15.371212121212121
1899,33938.0,299.76,No action,,1209.02861196778,15.210070631123266
1900,33956.0,317.76,No action,,1209.9002106721816,15.211206403659238
1901,33971.0,320.6,No action,,1211.7853871837365,15.045454545454545
1902,33982.0,331.6,No action,,1211.550969804672,15.06832584399125
1903,33989.0,306.8076923076923,No action,,1210.5694555557657,14.962121212121213
1904,33992.0,309.8076923076923,No action,,1210.5602144637683,14.962121212121213
1905,33994.0,311.8076923076923,No action,,1210.7884346976184,15.007489342090109
1906,34002.0,299.32,No action,,1210.4906489915256,15.066573066573063
1907,34013.0,312.375,No action,,1209.6376517926433,15.106234761407178
1908,34026.0,325.375,No action,,1208.1578015990558,15.059673659673656
1909,34046.0,335.125,No action,,1204.7800984153755,14.569696969696972
1910,34056.0,345.125,No action,,1207.8078360535258,13.83877383877384
1911,34071.0,309.11538461538464,No action,,1202.444986668604,14.356060606060606
1912,34084.0,322.11538461538464,No action,,1200.4438583461485,14.094740508533613
1913,34110.0,332.38461538461536,No action,,1199.2667582018732,13.988477935246003
1914,34111.0,333.38461538461536,No action,,1199.1836628250437,13.988477935246003
1915,34122.0,334.28,No action,,1241.5551235958997,13.909318751424014
1916,34128.0,319.46153846153845,No action,,1252.3946832297997,13.941421651458828
1917,34133.0,336.28,No action,,1276.4786665584438,14.067932067932071
1918,34146.0,349.28,No action,,1279.6230722382086,14.117869875222816
1919,34157.0,331.56,No action,,1280.9655087093588,14.426666666666664
1920,34160.0,334.56,No action,,1281.5844391209614,14.426666666666664
1921,34166.0,343.1304347826087,No action,,1280.156112819201,14.029325513196481
1922,34187.0,325.5217391304348,No action,,1283.5693947423292,15.249417249417258
1923,34193.0,317.875,No action,,1284.0653808190755,15.180426169825465
1924,34194.0,318.875,No action,,1283.9137163976975,15.180426169825465
1925,34195.0,319.875,No action,,1283.6718092015992,15.180426169825465
1926,34214.0,293.7826086956522,No action,,1274.9689582077503,15.644990833602929
1927,34216.0,295.7826086956522,No action,,1274.5802083622375,15.644990833602929
1928,34218.0,297.7826086956522,No action,,1274.4719404429773,15.644990833602929
1929,34231.0,303.3478260869565,No action,,1272.1859057621323,15.333985011404366
1930,34272.0,287.44,No action,,1270.7814384372487,15.333985011404366
1931,34285.0,289.3076923076923,No action,,1272.4464011014056,15.302376280793546
1932,34288.0,292.3076923076923,No action,,1272.6172001571053,15.302376280793546
1933,34307.0,283.44,No action,,1273.9617316590193,14.704268967042685
1934,34316.0,283.2083333333333,No action,,1271.9003383827235,14.526638223389124
1935,34320.0,265.38461538461536,No action,,1271.3888041866755,14.526638223389124
1936,34321.0,266.38461538461536,No action,,1271.2145786501646,14.419597434195968
1937,34326.0,241.76,No action,,1269.9203582831199,14.504977573569633
1938,34327.0,242.76,No action,,1270.118577480193,14.504977573569633
1939,34340.0,260.625,No action,,1273.4517480180516,14.32447215840718
1940,34350.0,265.5833333333333,No action,,1275.8952584687422,14.359930237628081
1941,34357.0,262.3478260869565,No action,,1277.0077971661196,14.259490208948696
1942,34360.0,265.3478260869565,No action,,1277.5282683479986,14.165349143610015
1943,34367.0,268.30434782608694,No action,,1278.8394669302452,13.353904003539038
1944,34380.0,269.7916666666667,No action,,1278.843312481847,13.33533133533134
1945,34392.0,271.0,No action,,1280.1049700172603,13.988564894225275
1946,34393.0,272.0,No action,,1280.1925709088164,13.988564894225275
1947,34403.0,214.30769230769232,No action,,1279.4166904353917,13.680626489615255
1948,34428.0,230.96296296296296,No action,,1276.5183635564374,13.766461608566868
1949,34429.0,231.96296296296296,No action,,1276.540976988067,13.766461608566868
1950,34440.0,240.25925925925927,No action,,1277.6270217102042,13.661481737527373
1951,34444.0,244.25925925925927,No action,,1277.515711375611,13.661481737527373
1952,34448.0,247.84615384615384,No action,,1276.3928113229963,13.68939393939394
1953,34480.0,267.76,No action,,1289.0546908583372,13.68939393939394
1954,34486.0,282.1666666666667,No action,,1288.6818913302975,13.68939393939394
1955,34490.0,286.1666666666667,No action,,1287.6294189145972,13.68939393939394
1956,34491.0,290.2173913043478,No action,,1287.279736986017,13.671583762149803
1957,34497.0,296.2173913043478,No action,,1286.7005789363272,12.856236786469346
1958,34501.0,300.2173913043478,No action,,1286.5743342001617,12.828361742424239
1959,34502.0,301.2173913043478,No action,,1286.3351072365426,12.828361742424239
1960,34506.0,281.0,No action,,1286.0745791930278,12.880570409982173
1961,34512.0,260.0,No action,,1288.4439382643877,13.079825492276857
1962,34517.0,265.0,No action,,1289.3646616996773,12.929924242424237
1963,34520.0,273.59090909090907,No action,,1289.6766341641471,13.040914986440281
1964,34530.0,271.4782608695652,No action,,1292.508028566464,13.24571011317999
1965,34537.0,278.04347826086956,No action,,1293.029829664588,13.280242424242424
1966,34571.0,277.5769230769231,No action,,1289.5180490511611,13.476783968719456
1967,34574.0,280.5769230769231,No action,,1289.2278850016548,13.476783968719456
1968,34579.0,275.14814814814815,No action,,1289.3918908768871,13.515896671634371
1969,34581.0,267.32142857142856,No action,,1290.2444122093275,13.595211372989155
1970,34586.0,252.88888888888889,No action,,1293.141517601817,13.55688027819175
1971,34587.0,253.88888888888889,No action,,1293.1608615656446,13.595211372989155
1972,34589.0,242.42307692307693,No action,,1292.6206246287961,13.745404868355683
1973,34591.0,244.42307692307693,No action,,1292.0004683502848,13.745404868355683
1974,34604.0,262.96,No action,,1290.6262191050957,13.327823691460061
1975,34609.0,259.9583333333333,No action,,1291.3572620798648,13.26543442726015
1976,34619.0,261.0833333333333,No action,,1294.73001811464,13.26543442726015
1977,34623.0,265.0833333333333,No action,,1294.0104114281512,13.26543442726015
1978,34625.0,266.5217391304348,No action,,1293.543747787731,13.263851908203375
1979,34640.0,259.3478260869565,No action,,1293.2483550207232,13.129960694814255
1980,34657.0,266.8181818181818,No action,,1295.0381787553058,13.129960694814255
1981,34659.0,268.8181818181818,No action,,1294.928506421798,13.129960694814255
1982,34679.0,291.04761904761904,No action,,1297.8009728815728,13.17683160721136
1983,34729.0,286.1666666666667,No action,,1295.6672935633037,13.261219792865369
1984,34732.0,289.1666666666667,No action,,1295.572316397882,13.261219792865369
1985,34742.0,293.40909090909093,No action,,1296.7806616644211,13.070277240490013
1986,34745.0,296.40909090909093,No action,,1296.8911520474483,13.070277240490013
1987,34763.0,320.42857142857144,No action,,1297.3387480660551,12.890857729840778
1988,34772.0,314.6818181818182,No action,,1297.5525885367379,12.976660219213416
1989,34784.0,312.5217391304348,No action,,1295.4529305136814,13.088578088578087
1990,34793.0,296.12,No action,,1293.4505080963525,13.396850602090772
1991,34799.0,269.76,No action,,1292.1005520001338,13.471861471861471
1992,34812.0,283.9583333333333,No action,,1292.4811722959005,13.469696969696965
1993,34820.0,273.82608695652175,No action,,1293.8764576312753,13.640490006447457
1994,34821.0,274.82608695652175,No action,,1294.116220438897,13.640490006447457
1995,34827.0,280.82608695652175,No action,,1286.9097148170538,13.23134427980243
1996,34830.0,283.82608695652175,No action,,1280.7706278601067,13.23134427980243
1997,34831.0,284.82608695652175,No action,,1280.6408753235619,13.23134427980243
1998,34836.0,290.6818181818182,No action,,1278.7888479150013,13.23134427980243
1999,34838.0,292.6818181818182,No action,,1277.9046042075313,13.061818181818186
2000,34845.0,292.5238095238095,No action,,1276.6051215471873,13.106262626262629
2001,34859.0,306.5238095238095,No action,,1278.657428855967,13.16747835497835
2002,34915.0,346.6818181818182,No action,,1261.1371629633693,13.083538083538082
2003,34920.0,351.6818181818182,No action,,1260.8466231684226,13.081310846016727
