,time,meanWaitTime,meanLow,action,dispersion,headwaySD
0,31995.0,462.64285714285717,156.0722891566265,No action,25.11757575757574,1594.3931698296042
0,31998.0,465.64285714285717,157.0843373493976,No action,25.11757575757574,1594.5585760074498
0,32023.0,422.73333333333335,152.79518072289156,Hold,25.11515151515152,1604.073839225789
0,32024.0,410.0967741935484,153.16867469879517,No action,25.11515151515152,1604.253606217323
0,32027.0,397.6,143.710843373494,Hold,25.21082713253529,1603.437252463239
0,32028.0,398.6,144.0722891566265,No action,25.21082713253529,1602.8672443319497
0,32064.0,442.89285714285717,149.40963855421685,No action,24.161616161616188,1591.3816150004732
0,32065.0,443.89285714285717,149.74698795180723,No action,24.161616161616188,1591.2379968378082
0,32090.0,458.18518518518516,149.04819277108433,Hold,23.578291627072097,1590.2101293052444
0,32096.0,462.88461538461536,145.0,No action,23.43939393939396,1588.9800539170137
0,32104.0,438.11538461538464,137.24096385542168,No action,24.315398886827452,1587.7269679915241
0,32105.0,439.11538461538464,137.55421686746988,No action,24.315398886827452,1587.424229683339
0,32144.0,418.60714285714283,141.21686746987953,Hold,24.643656908063694,1597.3505020438972
0,32146.0,420.60714285714283,141.89156626506025,No action,24.643656908063694,1596.6561606513342
0,32170.0,423.7241379310345,148.04819277108433,No action,24.553494124922693,1588.4826853839133
0,32175.0,428.7241379310345,149.79518072289156,Hold,24.553494124922693,1587.035345028213
0,32202.0,414.25,159.710843373494,No action,24.563845350052233,1586.449532341399
0,32209.0,415.2258064516129,155.0843373493976,No action,24.576172685761723,1573.9352043394201
0,32223.0,416.21875,160.46987951807228,No action,24.42236800999687,1577.224334265468
0,32224.0,417.21875,160.85542168674698,No action,24.42236800999687,1530.5024352666208
0,32232.0,412.4848484848485,164.0,No action,24.633838383838405,1527.7288766545391
0,32234.0,414.4848484848485,164.79518072289156,Hold,24.633838383838405,1526.9359537802504
0,32242.0,394.1818181818182,156.72289156626505,No action,24.184563404075583,1524.3301627907283
0,32258.0,412.96875,159.21686746987953,No action,24.09911616161618,1519.7534770256023
0,32268.0,410.90625,158.42168674698794,No action,24.01405054000209,1517.486295387019
0,32272.0,414.90625,159.96385542168676,Hold,24.01405054000209,1516.6462522003935
0,32297.0,381.48387096774195,142.48192771084337,Hold,27.794457735247207,1531.478174290339
0,32316.0,364.09090909090907,144.75903614457832,No action,29.803751803751815,1549.3353937855973
0,32325.0,354.09375,136.51807228915663,No action,29.527910685805395,1558.2771708770513
0,32330.0,360.741935483871,134.73493975903614,Hold,29.527910685805395,1563.7682957003121
0,32354.0,362.43333333333334,131.0,No action,29.621306230001895,1591.9959484606345
0,32374.0,374.7931034482759,130.95180722891567,Hold,29.621306230001895,1614.3664058902677
0,32379.0,383.42857142857144,129.34939759036143,Hold,29.621306230001895,1620.1274286827147
0,32387.0,391.42857142857144,132.04819277108433,No action,29.50948739733787,1626.6896221372765
0,32390.0,394.42857142857144,133.06024096385542,No action,29.50948739733787,1628.0779692915128
0,32394.0,394.92857142857144,133.2289156626506,No action,29.50948739733787,1629.0275694125585
0,32400.0,410.6296296296296,133.57831325301206,No action,29.64053030303031,1631.7913360431842
0,32424.0,419.67857142857144,141.57831325301206,Hold,29.26929674099485,1640.9738999825636
0,32447.0,379.125,146.16867469879517,No action,29.176593521421132,1657.2275474915457
0,32452.0,370.75,142.93975903614458,No action,29.176593521421132,1657.5467257245934
0,32462.0,364.6666666666667,144.9879518072289,No action,29.04678030303031,1656.5291481561362
0,32466.0,368.6666666666667,146.57831325301206,No action,29.04678030303031,1656.0999486899661
0,32474.0,389.2258064516129,145.3734939759036,No action,29.104502973661855,1652.7354001236274
0,32477.0,392.2258064516129,146.49397590361446,No action,29.104502973661855,1652.5935857469021
0,32484.0,326.96666666666664,118.18072289156626,No action,27.70033670033671,1659.4736082059846
0,32514.0,366.7931034482759,128.15662650602408,No action,27.70033670033671,1677.4901861974822
0,32530.0,353.56666666666666,127.79518072289157,No action,28.726886701408972,1677.9913758248324
0,32544.0,355.80645161290323,132.89156626506025,Hold,28.193120919809015,1679.4252902818007
0,32559.0,359.59375,138.63855421686748,Hold,28.283479960899328,1677.2591114921386
0,32564.0,364.59375,140.56626506024097,No action,27.770562770562773,1678.233241904381
0,32566.0,366.59375,141.33734939759037,No action,27.770562770562773,1679.738686004978
0,32591.0,359.90625,138.75903614457832,No action,27.224941724941722,1683.9207719410208
0,32606.0,363.90909090909093,144.6867469879518,No action,27.354447702834797,1679.023878826081
0,32609.0,366.90909090909093,145.87951807228916,No action,27.354447702834797,1678.4040926003374
0,32611.0,368.90909090909093,146.67469879518072,No action,27.354447702834797,1679.7486935257339
0,32652.0,419.16129032258067,156.55421686746988,Hold,27.058533214885,1678.832006904819
0,32680.0,447.16129032258067,167.0120481927711,Hold,27.112893642305398,1671.6197888712802
0,32683.0,450.16129032258067,168.13253012048193,No action,27.112893642305398,1671.2091899588693
0,32685.0,444.96666666666664,160.83132530120483,Skip,26.97384266113907,1671.1041242976323
0,32699.0,458.96666666666664,165.89156626506025,No action,24.257216230097587,1678.77081633911
0,32701.0,460.96666666666664,166.6144578313253,No action,24.257216230097587,1678.9109607981168
0,32706.0,422.1,152.56626506024097,No action,24.484848484848495,1679.05684680217
0,32716.0,441.1034482758621,154.12048192771084,No action,24.390572390572387,1679.0876072530732
0,32725.0,435.7857142857143,147.0120481927711,Hold,25.753416518122382,1680.7947944534824
0,32747.0,442.51724137931035,154.6144578313253,No action,25.82314952806757,1682.8570347174636
0,32762.0,468.57142857142856,158.0722891566265,No action,25.82314952806757,1687.841850400905
0,32766.0,456.41379310344826,159.46987951807228,Hold,25.82314952806757,1688.7167395340566
0,32781.0,464.5357142857143,156.710843373494,No action,26.044495588799386,1690.44788721624
0,32811.0,468.82758620689657,163.80722891566265,Hold,25.993308479112883,1691.5619740227278
0,32818.0,475.82758620689657,166.25301204819277,No action,25.72803989259685,1691.4221920368686
0,32842.0,470.0,164.21686746987953,Hold,26.074328187535734,1694.6374469667473
0,32853.0,463.67857142857144,156.42168674698794,No action,26.369300481450015,1698.6110047165178
0,32855.0,465.67857142857144,157.09638554216866,No action,26.369300481450015,1699.7978600248177
0,32857.0,467.67857142857144,157.7710843373494,No action,26.369300481450015,1700.618562970578
0,32907.0,452.51724137931035,158.10843373493975,No action,26.074722379070217,1754.4915776603957
0,32919.0,464.51724137931035,162.3012048192771,No action,26.445397369925672,1752.017207571096
0,32932.0,423.37931034482756,147.9277108433735,No action,25.80331982242808,1760.2116958142426
0,32933.0,424.37931034482756,148.27710843373495,Hold,25.80331982242808,1761.0733029704795
0,32936.0,427.37931034482756,149.32530120481928,No action,25.64294704230807,1762.445270843723
0,32942.0,421.51851851851853,137.12048192771084,No action,25.512850019179126,1762.2253171862064
0,32957.0,436.51851851851853,142.0,No action,25.63867243867245,1762.2324864326176
0,32962.0,438.38461538461536,137.32530120481928,No action,25.63867243867245,1764.3381751824204
0,32996.0,370.22222222222223,120.43373493975903,No action,25.97438103431793,1771.37476692449
